Trigram,Count
своего кабинета холодно,1
убранство своего кабинета,1
смотрел убранство своего,1
однако смотрел убранство,1
хозяин однако смотрел,1
мелочи хозяин однако,1
вазы мелочи хозяин,1
картины вазы мелочи,1
носили картины вазы,1
характер носили картины,1
точно характер носили,1
отстало точно характер,1
местами отстало точно,1
дерево местами отстало,1
виноватым чистота везде,1
везде пыли грязи,1
это жизнь сильно,1
верховой езды ездите,1
нарочно заказывал сегодня,1
фрак нарочно заказывал,1
дню фрак нарочно,1
нынешнему дню фрак,1
верхом нынешнему дню,1
ездите верхом нынешнему,1
езды ездите верхом,1
фрак верховой езды,1
вороная будете пешком,1
рейт фрак верховой,1
это рейт фрак,1
сзади это рейт,1
широкий сзади это,1
отчего широкий сзади,1
ильич отчего широкий,1
сказал ильич отчего,1
заказывал сегодня первое,1
первое мая едем,1
мая едем екатерингоф,1
едем екатерингоф ах,1
полку рыжие вороная,1
продолжал полку рыжие,1
лошадь продолжал полку,1
рыжая лошадь продолжал,1
сказал рыжая лошадь,1
добавил сказал рыжая,1
восторге добавил сказал,1
отличаемся восторге добавил,1
сегодня отличаемся восторге,1
произвели сегодня отличаемся,1
мишу произвели сегодня,1
горюнова мишу произвели,1
знаете горюнова мишу,1
ах знаете горюнова,1
екатерингоф ах знаете,1
сшит сказал ильич,1
вкусом сшит сказал,1
большим вкусом сшит,1
замучили поживаете здорово,1
плохо приливы замучили,1
сказал плохо приливы,1
зевая сказал плохо,1
здоровье зевая сказал,1
какое здоровье зевая,1
спросил какое здоровье,1
здоровы спросил какое,1
халата здоровы спросил,1
полы халата здоровы,1
широкие полы халата,1
кутаясь широкие полы,1
любовью кутаясь широкие,1
сказал любовью кутаясь,1
халат сказал любовью,1
шлафрок халат сказал,1
приливы замучили поживаете,1
поживаете здорово весело,1
отличный большим вкусом,1
здорово весело очень,1
ворочаясь отличный большим,1
фрак ворочаясь отличный,1
хорош фрак ворочаясь,1
посмотрите хорош фрак,1
портного посмотрите хорош,1
спросил портного посмотрите,1
рано спросил портного,1
откуда рано спросил,1
человек откуда рано,1
молодой человек откуда,1
прибавил молодой человек,1
чувством прибавил молодой,1
весело чувством прибавил,1
очень весело чувством,1
весело очень весело,1
рыжие вороная будете,1
будете пешком экипаже,1
стыдил это шлафрок,1
нему диван пожалуй,1
кажется такая миленькая,1
давно кажется такая,1
браво давно кажется,1
прошептал браво давно,1
влюблен прошептал браво,1
пожалуй влюблен прошептал,1
диван пожалуй влюблен,1
садясь нему диван,1
пешком экипаже никак,1
продолжал садясь нему,1
слово продолжал садясь,1
честное слово продолжал,1
скажете честное слово,1
никому скажете честное,1
говорите никому скажете,1
сказать говорите никому,1
такая миленькая недели,1
миленькая недели глубоким,1
недели глубоким вздохом,1
глубоким вздохом сказал,1
ввести робок новичок,1
букет ввести робок,1
бросит букет ввести,1
балете бросит букет,1
сегодня балете бросит,1
танцует сегодня балете,1
ума танцует сегодня,1
город ума танцует,1
весь город ума,1
знает весь город,1
откуда знает весь,1
какую откуда знает,1
влюблен какую откуда,1
сказал влюблен какую,1
вздохом сказал влюблен,1
произнес сказать говорите,1
вспыхнув произнес сказать,1
ах вспыхнув произнес,1
экипаже две напротив,1
николаевна будут экипаже,1
софья николаевна будут,1
ильич софья николаевна,1
душенька ильич софья,1
поезжайте душенька ильич,1
заметил поезжайте душенька,1
лениво заметил поезжайте,1
изумлением лениво заметил,1
ильич изумлением лениво,1
екатерингофе ильич изумлением,1
мая екатерингофе ильич,1
первого мая екатерингофе,1
сказал первого мая,1
никак сказал первого,1
экипаже никак сказал,1
будут экипаже две,1
две напротив коляске,1
дались ах вспыхнув,1
напротив коляске скамеечка,1
сказал дались ах,1
выдумает сказал дались,1
знает выдумает сказал,1
бог знает выдумает,1
даст бог знает,1
лошадь даст бог,1
другую лошадь даст,1
хотите другую лошадь,1
делать хотите другую,1
стану делать хотите,1
скамеечке стану делать,1
усядусь скамеечке стану,1
ними усядусь скамеечке,1
скамеечка ними усядусь,1
коляске скамеечка ними,1
это шлафрок халат,1
носить стыдил это,1
новичок ах нужно,1
везде достает неизвестно,1
раздался звонок пришел,1
передней раздался звонок,1
нерешительности передней раздался,1
пробыл нерешительности передней,1
долго пробыл нерешительности,1
неизвестно долго пробыл,1
достает неизвестно долго,1
жизнь везде достает,1
блещущий здоровьем смеющимися,1
трогает жизнь везде,1
боже трогает жизнь,1
ах боже трогает,1
восклицания ах боже,1
отрывистые восклицания ах,1
слышались отрывистые восклицания,1
временам слышались отрывистые,1
звонок пришел сказал,1
пришел сказал кутаясь,1
сказал кутаясь халат,1
кутаясь халат вставал,1
двадцати пяти блещущий,1
лет двадцати пяти,1
человек лет двадцати,1
молодой человек лет,1
вошел молодой человек,1
ii вошел молодой,1
двери ii вошел,1
глядел двери ii,1
любопытством глядел двери,1
лежа любопытством глядел,1
рано лежа любопытством,1
это рано лежа,1
срам это рано,1
вставал срам это,1
халат вставал срам,1
бок временам слышались,1
боку бок временам,1
ворочаясь боку бок,1
хлопотать ушел стал,1
дряни самому хлопотать,1
добавил дряни самому,1
сделать добавил дряни,1
умеешь сделать добавил,1
подумаю умеешь сделать,1
напишу подумаю умеешь,1
встану напишу подумаю,1
направо встану напишу,1
рукой направо встану,1
показал рукой направо,1
ломать показал рукой,1
квартиру ломать показал,1
ту квартиру ломать,1
сначала ту квартиру,1
велел сначала ту,1
самому хлопотать ушел,1
ушел стал думать,1
лежал ворочаясь боку,1
стал думать затруднении,1
забот лежал ворочаясь,1
житейских забот лежал,1
приливе житейских забот,1
терялся приливе житейских,1
счеты терялся приливе,1
сводить счеты терялся,1
приняться сводить счеты,1
квартиру приняться сводить,1
новую квартиру приняться,1
переезде новую квартиру,1
старосты переезде новую,1
письме старосты переезде,1
думать письме старосты,1
затруднении думать письме,1
думать затруднении думать,1
пяти блещущий здоровьем,1
здоровьем смеющимися щеками,1
бросили носить стыдил,1
холода сказал баловень,1
видя везде пыль,1
шляпу видя везде,1
положить шляпу видя,1
глядя положить шляпу,1
сибарит глядя положить,1
баловень сибарит глядя,1
сказал баловень сибарит,1
подходите холода сказал,1
смеющимися щеками губами,1
нему подходите подходите,1
подходя нему подходите,1
господин подходя нему,1
блистающий господин подходя,1
здравствуйте блистающий господин,1
ильич здравствуйте блистающий,1
сказал ильич здравствуйте,1
везде пыль положил,1
пыль положил никуда,1
положил никуда раздвинул,1
никуда раздвинул обе,1
давно бросили носить,1
такие давно бросили,1
шлафрок такие давно,1
это шлафрок такие,1
вставали это шлафрок,1
ногах вставали это,1
остался ногах вставали,1
кресло остался ногах,1
внимательно кресло остался,1
посмотрев внимательно кресло,1
сесть посмотрев внимательно,1
фрака сесть посмотрев,1
полы фрака сесть,1
обе полы фрака,1
раздвинул обе полы,1
здравствуйте сказал ильич,1
сапоги здравствуйте сказал,1
лакированные сапоги здравствуйте,1
лежала изящная цепочка,1
фрака жилету лежала,1
перчаток фрака жилету,1
белья перчаток фрака,1
лица белья перчаток,1
свежестью лица белья,1
ослеплял свежестью лица,1
безукоризненно ослеплял свежестью,1
одет безукоризненно ослеплял,1
причесан одет безукоризненно,1
смотреть причесан одет,1
брала смотреть причесан,1
зависть брала смотреть,1
глазами зависть брала,1
губами глазами зависть,1
щеками губами глазами,1
жилету лежала изящная,1
изящная цепочка множеством,1
обмакнул лакированные сапоги,1
цепочка множеством мельчайших,1
шляпе обмакнул лакированные,1
глянцевитой шляпе обмакнул,1
лицу глянцевитой шляпе,1
провел лицу глянцевитой,1
небрежно провел лицу,1
востока небрежно провел,1
ароматы востока небрежно,1
вдохнул ароматы востока,1
платок вдохнул ароматы,1
батистовый платок вдохнул,1
тончайший батистовый платок,1
вынул тончайший батистовый,1
брелоков вынул тончайший,1
мельчайших брелоков вынул,1
множеством мельчайших брелоков,1
робок новичок ах,1
ах нужно ехать,1
пыли грязи боже,1
роще гулять кататься,1
перевернулся радости однако,1
ах перевернулся радости,1
цветы ах перевернулся,1
рвать цветы ах,1
лодке рвать цветы,1
кататься лодке рвать,1
гулять кататься лодке,1
будем роще гулять,1
мной устриц расскажете,1
champetres будем роще,1
bals champetres будем,1
дают bals champetres,1
соседи дают bals,1
отличные соседи дают,1
охота отличные соседи,1
разнообразия охота отличные,1
радости однако пора,1
однако пора прощайте,1
пора прощайте напрасно,1
прощайте напрасно стараясь,1
торопился хотите мной,1
некогда торопился хотите,1
pardon некогда торопился,1
делах pardon некогда,1
вами делах pardon,1
поговорить вами делах,1
удерживал хотел поговорить,1
погодите удерживал хотел,1
зеркало погодите удерживал,1
запыленное зеркало погодите,1
сзади запыленное зеркало,1
спереди сзади запыленное,1
оглядеть спереди сзади,1
стараясь оглядеть спереди,1
напрасно стараясь оглядеть,1
месяц разнообразия охота,1
деревню месяц разнообразия,1
поедем деревню месяц,1
неделю посижу пообедаю,1
должности раза неделю,1
бывать должности раза,1
нужно бывать должности,1
такая нужно бывать,1
служба такая нужно,1
богу служба такая,1
слава богу служба,1
новости слава богу,1
знать новости слава,1
courant знать новости,1
au courant знать,1
почитаешь au courant,1
утро почитаешь au,1
беспечно утро почитаешь,1
превесело беспечно утро,1
раза неделю посижу,1
посижу пообедаю генерала,1
отпуск поедем деревню,1
пообедаю генерала поедешь,1
обещали отпуск поедем,1
лето обещали отпуск,1
начинается лето обещали,1
влюблен начинается лето,1
абонируюсь влюблен начинается,1
опера абонируюсь влюблен,1
театре опера абонируюсь,1
французском театре опера,1
русском французском театре,1
актриса русском французском,1
новая актриса русском,1
давно новая актриса,1
визитами давно новая,1
поедешь визитами давно,1
генерала поедешь визитами,1
хотите мной устриц,1
устриц расскажете угощает,1
лень лень превесело,1
углом разберу написано,1
фамилия уписалась это,1
michel фамилия уписалась,1
m michel фамилия,1
prince m michel,1
pr prince m,1
написано pr prince,1
разберу написано pr,1
загнутым углом разберу,1
расскажете угощает бог,1
карточка загнутым углом,1
визитная карточка загнутым,1
брелок визитная карточка,1
куче брелок визитная,1
отыскав куче брелок,1
мило отыскав куче,1
очень мило отыскав,1
уписалась это пасху,1
это пасху подарил,1
пасху подарил вместо,1
подарил вместо яичка,1
думал это жизнь,1
несчастный думал это,1
день несчастный думал,1
исчез десять мест,1
свете исчез десять,1
веселье свете исчез,1
это веселье свете,1
боже это веселье,1
мест боже это,1
десять мест боже,1
revoir десять мест,1
au revoir десять,1
прощайте au revoir,1
яичка прощайте au,1
вместо яичка прощайте,1
правда очень мило,1
это правда очень,1
посмотрите это правда,1
недоумении новые lacets,1
такое спросил недоумении,1
это такое спросил,1
перчатке это такое,1
вылитую перчатке это,1
руку вылитую перчатке,1
показывая руку вылитую,1
спросил показывая руку,1
это спросил показывая,1
видели это спросил,1
вернулся видели это,1
пошел вернулся видели,1
прощайте пошел вернулся,1
вами прощайте пошел,1
бог вами прощайте,1
угощает бог вами,1
спросил недоумении новые,1
новые lacets видите,1
привезите посмотрите это,1
lacets видите отлично,1
пару привезите посмотрите,1
пробу пару привезите,1
привезу пробу пару,1
хотите привезу пробу,1
парижа хотите привезу,1
это парижа хотите,1
готово это парижа,1
шнурочек готово это,1
потянул шнурочек готово,1
часа потянул шнурочек,1
пуговкой часа потянул,1
мучишься пуговкой часа,1
стягивает мучишься пуговкой,1
отлично стягивает мучишься,1
видите отлично стягивает,1
лень превесело беспечно,1
день лень лень,1
нужно ехать камелий,1
пятидесяти человек бывало,1
должна адская это,1
скука должна адская,1
боже скука должна,1
ста боже скука,1
набиралось ста боже,1
бывало набиралось ста,1
человек бывало набиралось,1
меньше пятидесяти человек,1
пыль платья пыль,1
средам меньше пятидесяти,1
зиму средам меньше,1
нынешнюю зиму средам,1
дом нынешнюю зиму,1
ах дом нынешнюю,1
буду ах дом,1
думаю буду ах,1
адская это скука,1
это скука веселей,1
скука веселей бывала,1
веселей бывала замечал,1
стал отирать пыль,1
вскочил стал отирать,1
кресло вскочил стал,1
забывшись кресло вскочил,1
сел забывшись кресло,1
запел сел забывшись,1
победить запел сел,1
рассудком победить запел,1
хочу рассудком победить,1
страсть хочу рассудком,1
стараюсь страсть хочу,1
забыть стараюсь страсть,1
напрасно забыть стараюсь,1
замечал напрасно забыть,1
бывала замечал напрасно,1
бывать думаю буду,1
будете бывать думаю,1
картины будете бывать,1
это оставили князя,1
прибавил шепотом это,1
лидинька прибавил шепотом,1
будут лидинька прибавил,1
обедаю будут лидинька,1
князя обедаю будут,1
могу князя обедаю,1
несчастья могу князя,1
поговорили несчастья могу,1
обедать поговорили несчастья,1
ка обедать поговорили,1
приезжайте ка обедать,1
полно приезжайте ка,1
достать полно приезжайте,1
камелий достать полно,1
ехать камелий достать,1
шепотом это оставили,1
оставили князя веселый,1
живые картины будете,1
князя веселый дом,1
танцы живые картины,1
будут танцы живые,1
говорят будут танцы,1
летом говорят будут,1
gothique летом говорят,1
пристроили gothique летом,1
галерею пристроили gothique,1
цветах галерею пристроили,1
утонула цветах галерею,1
дача утонула цветах,1
поставлен дача утонула,1
ногу поставлен дача,1
какую ногу поставлен,1
дом какую ногу,1
веселый дом какую,1
отирать пыль платья,1
платья пыль везде,1
дня день лень,1
бах леонардо винчи,1
должно сказал зевая,1
педанты должно сказал,1
скука педанты должно,1
одном скука педанты,1
век одном скука,1
винчи век одном,1
леонардо винчи век,1
бетховен бах леонардо,1
пыль везде сказал,1
школа бетховен бах,1
венецианская школа бетховен,1
слышишь венецианская школа,1
искусствах слышишь венецианская,1
говорят искусствах слышишь,1
одном говорят искусствах,1
перебил одном говорят,1
сказал зевая угодишь,1
зевая угодишь мало,1
угодишь мало домов,1
мало домов дни,1
мыкаться изо дня,1
лень мыкаться изо,1
заключил лень мыкаться,1
глазами заключил лень,1
сияющими глазами заключил,1
заняты сияющими глазами,1
дни заняты сияющими,1
середы дни заняты,1
князя середы дни,1
воскресенья князя середы,1
пятницы воскресенья князя,1
обедают пятницы воскресенья,1
четвергам обедают пятницы,1
дни четвергам обедают,1
домов дни четвергам,1
посещайте перебил одном,1
сказал посещайте перебил,1
всем сказал посещайте,1
могу дал слово,1
расскажете приглашал могу,1
балета расскажете приглашал,1
пить балета расскажете,1
чай пить балета,1
вечером чай пить,1
приезжайте вечером чай,1
revoir приезжайте вечером,1
au revoir приезжайте,1
букета au revoir,1
камелиями букета au,1
сказал камелиями букета,1
пора сказал камелиями,1
пожаловался пора сказал,1
сказал пожаловался пора,1
везде сказал пожаловался,1
приглашал могу дал,1
дал слово день,1
обо всем сказал,1
слово день сегодня,1
скучно обо всем,1
это скучно обо,1
говорят это скучно,1
всем говорят это,1
обо всем говорят,1
дом обо всем,1
это дом обо,1
делать это дом,1
бывает делать это,1
полгорода бывает делать,1
делать полгорода бывает,1
представлю делать полгорода,1
хотите представлю делать,1
сегодня хотите представлю,1
день сегодня хотите,1
тронул велел сначала,1
сказал тронул велел,1
хозяину сказал тронул,1
твердил слуга наберется,1
перебирай углы спросил,1
день перебирай углы,1
всякий день перебирай,1
это всякий день,1
вымети это всякий,1
наберется вымети это,1
слуга наберется вымети,1
знаю твердил слуга,1
возразил поглядите ко,1
наберется знаю твердил,1
должно наберется знаю,1
барин должно наберется,1
перебил барин должно,1
наберется перебил барин,1
наберется наберется перебил,1
завтра наберется наберется,1
углы спросил это,1
это жизнь бог,1
жизнь бог душу,1
бог душу пошли,1
сору возьмут возразил,1
немцы сору возьмут,1
девка немцы сору,1
одна девка немцы,1
взглянуть одна девка,1
любо взглянуть одна,1
настройщика любо взглянуть,1
напротив настройщика любо,1
посмотри напротив настройщика,1
возразил посмотри напротив,1
чисто возразил посмотри,1
других чисто возразил,1
отчего других чисто,1
пошли отчего других,1
душу пошли отчего,1
уберешь завтра наберется,1
учил уберешь завтра,1
углов учил уберешь,1
сказать покойная уверенность,1
выразилась недоверчивость сказать,1
лице выразилась недоверчивость,1
клопов лице выразилась,1
моли клопов лице,1
бывает моли клопов,1
других бывает моли,1
везде других бывает,1
клопов везде других,1
кошек клопов везде,1
мышей кошек клопов,1
твари мышей кошек,1
выдумал твари мышей,1
мышей выдумал твари,1
слышу мышей выдумал,1
ночам слышу мышей,1
недоверчивость сказать покойная,1
покойная уверенность бывает,1
сор углов учил,1
уверенность бывает сказал,1
выбирай сор углов,1
мети выбирай сор,1
клопа мети выбирай,1
спанье клопа мети,1
думал спанье клопа,1
кажется думал спанье,1
влезешь кажется думал,1
нему влезешь кажется,1
щелку нему влезешь,1
усмотришь щелку нему,1
клопом усмотришь щелку,1
всяким клопом усмотришь,1
упрямо всяким клопом,1
сказал упрямо всяким,1
бывает сказал упрямо,1
возьмут возразил поглядите,1
поглядите ко живут,1
мыши бегают ночам,1
рассуждая таком скаредном,1
ильич убирай иной,1
возразил ильич убирай,1
разговаривать возразил ильич,1
нечего разговаривать возразил,1
житье нечего разговаривать,1
скаредном житье нечего,1
таком скаредном житье,1
плюнул рассуждая таком,1
ко живут вся,1
зубы плюнул рассуждая,1
сквозь зубы плюнул,1
выпьют сквозь зубы,1
пивом выпьют сквозь,1
сухариков пивом выпьют,1
наделают сухариков пивом,1
валяется наделают сухариков,1
убирай иной убрал,1
иной убрал сами,1
убрал сами даете,1
сами даете сказал,1
выдумал уйти поди,1
уберу выдумал уйти,1
день уберу выдумал,1
целый день уберу,1
уйдите целый день,1
убирать уйдите целый,1
станешь убирать уйдите,1
сидите станешь убирать,1
дома сидите станешь,1
мешаю дома сидите,1
видишь мешаю дома,1
свое видишь мешаю,1
пошел свое видишь,1
сказал пошел свое,1
даете сказал пошел,1
зря валяется наделают,1
корка зря валяется,1
зиму корка зря,1
платьишки коротенькие поджимают,1
жене дочерях платьишки,1
отца жене дочерях,1
сына отца жене,1
сына сына отца,1
переходит сына сына,1
отца переходит сына,1
плеч отца переходит,1
сюртук плеч отца,1
гложет сюртук плеч,1
кость гложет сюртук,1
неделю кость гложет,1
целую неделю кость,1
семья целую неделю,1
вся семья целую,1
живут вся семья,1
дочерях платьишки коротенькие,1
коротенькие поджимают ноги,1
хлеба зиму корка,1
поджимают ноги гусыни,1
корок хлеба зиму,1
угол корок хлеба,1
целый угол корок,1
набрался целый угол,1
платья набрался целый,1
изношенного платья набрался,1
старого изношенного платья,1
куча старого изношенного,1
годам куча старого,1
лежала годам куча,1
шкафах лежала годам,1
взять шкафах лежала,1
сору взять шкафах,1
гусыни сору взять,1
ноги гусыни сору,1
бегают ночам слышу,1
выдумал мыши бегают,1
сударь хозяину сказал,1
это пожалуй уберу,1
это пыль стенам,1
тарелку это пыль,1
взяв тарелку это,1
снисходительно взяв тарелку,1
сказал снисходительно взяв,1
уберу сказал снисходительно,1
пожалуй уберу сказал,1
хлеба это пожалуй,1
переберем станешь убирать,1
ломтем хлеба это,1
тарелку ломтем хлеба,1
столе тарелку ломтем,1
забытую столе тарелку,1
полотенце забытую столе,1
дня полотенце забытую,1
вчерашнего дня полотенце,1
пыль стенам паутина,1
стенам паутина указывая,1
паутина указывая стены,1
указывая стены это,1
рождеством шкафы переберем,1
картины рождеством шкафы,1
книги картины рождеством,1
обмести книги картины,1
картины обмести книги,1
книги картины обмести,1
снимаю книги картины,1
паутину снимаю книги,1
чищу паутину снимаю,1
образа чищу паутину,1
убираю образа чищу,1
неделе убираю образа,1
святой неделе убираю,1
это святой неделе,1
стены это святой,1
брошенное вчерашнего дня,1
указал брошенное вчерашнего,1
это указал брошенное,1
мету каждый день,1
пыль стираю мету,1
жалею пыль стираю,1
жизни жалею пыль,1
стараюсь жизни жалею,1
голосом стараюсь жизни,1
обиженным голосом стараюсь,1
заговорил обиженным голосом,1
делаю заговорил обиженным,1
коли делаю заговорил,1
делаешь коли делаю,1
углах делаешь коли,1
ка углах делаешь,1
погляди ка углах,1
боже погляди ка,1
грязи боже погляди,1
стираю мету каждый,1
каждый день указал,1
это это указал,1
день указал середину,1
потолок это это,1
стены потолок это,1
указывая стены потолок,1
ильич указывая стены,1
прервал ильич указывая,1
свадьбе это прервал,1
словно свадьбе это,1
прибрано словно свадьбе,1
подметено прибрано словно,1
обедал подметено прибрано,1
котором обедал подметено,1
стол котором обедал,1
пола стол котором,1
середину пола стол,1
указал середину пола,1
шкафы переберем станешь,1
станешь убирать дома,1
нечистоту выдумал мыши,1
усмехнулся лицо усмешка,1
раздвинулись стороны всему,1
которые раздвинулись стороны,1
бакенбарды которые раздвинулись,1
брови бакенбарды которые,1
охватила брови бакенбарды,1
усмешка охватила брови,1
лицо усмешка охватила,1
заметил усмехнулся лицо,1
убирать дома сидите,1
гадость заметил усмехнулся,1
это гадость заметил,1
это это гадость,1
отозвался это это,1
равнодушно отозвался это,1
блохи равнодушно отозвался,1
стене блохи равнодушно,1
стороны всему лицу,1
всему лицу самого,1
лицу самого лба,1
самого лба расплылось,1
врешь нечистоту выдумал,1
перебил врешь нечистоту,1
нечистоты перебил врешь,1
это нечистоты перебил,1
выдумал это нечистоты,1
удивлением выдумал это,1
наивным удивлением выдумал,1
сказал наивным удивлением,1
свете сказал наивным,1
клопы свете сказал,1
виноват клопы свете,1
пятно виноват клопы,1
красное пятно виноват,1
расплылось красное пятно,1
лба расплылось красное,1
клопа стене блохи,1
вижу клопа стене,1
моль вижу клопа,1
думал брат нежели,1
барин кажется думал,1
вздохнул барин кажется,1
окно вздохнул барин,1
поглядел окно вздохнул,1
равнодушно поглядел окно,1
вздохнул равнодушно поглядел,1
головой вздохнул равнодушно,1
упреком поглядел покачал,1
ночью упреком поглядел,1
уборка ночью упреком,1
гости уборка ночью,1
хожу гости уборка,1
театр хожу гости,1
сидите театр хожу,1
дома сидите театр,1
кажется думал брат,1
брат нежели подумал,1
заводится моль вижу,1
нежели подумал врешь,1
пыли заводится моль,1
ильич пыли заводится,1
сказал ильич пыли,1
понимаешь сказал ильич,1
дела понимаешь сказал,1
тебе дела понимаешь,1
паутины тебе дела,1
пыли паутины тебе,1
слова пыли паутины,1
жалкие слова пыли,1
мудреные жалкие слова,1
говорить мудреные жалкие,1
мастер говорить мудреные,1
врешь мастер говорить,1
подумал врешь мастер,1
уйти поди ка,1
поди ка право,1
ка право настаивал,1
говорят полиции дадим,1
сказал решительно сами,1
знать сказал решительно,1
дают знать сказал,1
пусть дают знать,1
знать пусть дают,1
дадим знать пусть,1
полиции дадим знать,1
съезжаете говорят полиции,1
э слишком проворно,1
обещали съезжаете говорят,1
говорят обещали съезжаете,1
месяц говорят обещали,1
говорят месяц говорят,1
съедем говорят месяц,1
скажи съедем говорят,1
пристают скажи съедем,1
решительно сами переедем,1
сами переедем потеплее,1
переедем потеплее недели,1
потеплее недели недели,1
э э э,1
послезавтра э э,1
завтра послезавтра э,1
говорит завтра послезавтра,1
будут говорит завтра,1
ломать будут говорит,1
придут ломать будут,1
рабочие придут ломать,1
недели рабочие придут,1
две недели рабочие,1
чрез две недели,1
говорит чрез две,1
управляющий говорит чрез,1
недели управляющий говорит,1
недели недели управляющий,1
ко пристают скажи,1
говоришь ко пристают,1
третий говоришь ко,1
забыл сказать начал,1
постели встать забыл,1
приподниматься постели встать,1
кряхтя приподниматься постели,1
начал кряхтя приподниматься,1
сказал начал кряхтя,1
готово сказал начал,1
готово готово сказал,1
умыться готово готово,1
ильич умыться готово,1
сказал ильич умыться,1
посмотрю сказал ильич,1
умоюсь посмотрю сказал,1
встану умоюсь посмотрю,1
стол встану умоюсь,1
положи стол встану,1
встать забыл сказать,1
сказать начал давеча,1
ко третий говоришь,1
начал давеча почивали,1
пристаешь ко третий,1
съедем пристаешь ко,1
разумеется съедем пристаешь,1
нужна разумеется съедем,1
такое нужна разумеется,1
нужна такое нужна,1
квартира нужна такое,1
съехать квартира нужна,1
непременно съехать квартира,1
говорит непременно съехать,1
прислал говорит непременно,1
дворника прислал говорит,1
управляющий дворника прислал,1
почивали управляющий дворника,1
давеча почивали управляющий,1
э э слишком,1
слишком проворно видишь,1
право настаивал сегодня,1
наладили свое переезжайте,1
переделывать хотят докторской,1
квартиру переделывать хотят,1
нужно квартиру переделывать,1
нам нужно квартиру,1
говорят нам нужно,1
переезжайте говорят нам,1
свое переезжайте говорят,1
сказал наладили свое,1
проворно видишь прикажете,1
исправно сказал наладили,1
платим исправно сказал,1
давно платим исправно,1
живем давно платим,1
дескать живем давно,1
уговорить дескать живем,1
удовольствием уговорить дескать,1
хотят докторской одну,1
докторской одну большую,1
одну большую квартиру,1
большую квартиру сделать,1
написали сударь хозяину,1
спину написали сударь,1
повернулся спину написали,1
женятся повернулся спину,1
ослы женятся повернулся,1
этакие ослы женятся,1
сказал этакие ослы,1
досадой сказал этакие,1
боже досадой сказал,1
ах боже досадой,1
сына ах боже,1
хозяйского сына ах,1
свадьбе хозяйского сына,1
сделать свадьбе хозяйского,1
квартиру сделать свадьбе,1
моим удовольствием уговорить,1
великим моим удовольствием,1
дом великим моим,1
беспокой хочешь распорядись,1
спрашивает дело беспокой,1
ильич спрашивает дело,1
отвечал ильич спрашивает,1
отделывается отвечал ильич,1
делать отделывается отвечал,1
отозвался делать отделывается,1
делать отозвался делать,1
